 REP CMDT, CMDT Code, CMDT - Commodity
8400,840007,"OILWELL EQUIPMENT, NOS:"
8400,840009,"DRILLING MACHINERY, NOS"
8400,840010,"ROLLING MACHINERY, NOS"
8400,840012,"BRADER MACHINERY, NOS"
8400,840014,"METER SLEEVE MACHINERY, NOS"
8400,840015,"USED MACHINERY, NOS"
8400,840017,"AIR FILTER MACHINERY, NOS"
8400,840019,"MACHINERY FILTERS, NOS"
8400,840020,"INDUSTRIAL MACHINERY, NOS"
8400,840021,"MACHINERY, NOS"
8400,840022,"FRICTION PLATE MACHINERY, NOS"
8400,840023,"MACHINERY PARTS, NOS"
8400,840024,"CAST IRON MACHINERY PARTS, NOS"
8400,840025,"MACHINE FRAMES AND PARTS, NOS"
8400,840026,"CONVEYOR SYSTEM CASTINGS, NOS"
8400,840027,"NON-ELECTRIC AUTO MACHINERY, NOS"
8400,840028,"TURBINE GENERATOR TRUNIONS, NOS"
8400,840029,"ASSEMBLY PLANT, NOS"
8400,840031,"TURBINE MACHINERY, NOS"
8400,840032,"MACHINING CENTER, NOS"
8400,840033,"IMPELLER SET, NOS"
8400,840034,"STEEL STRUCTURE MACHINERY, NOS"
8400,840035,"STEAM QUALITY TESTING MACHINERY, NOS"
8400,840037,"TRIM PRESS, NOS"
8400,840040,"PUMPS, NOS"
8400,840041,"CUTTING PRESSING MACHINERY, NOS"
8400,840043,"ELECTRIC MOTORS FOR HOUSEHOLD APPLIANCES, NOS"
8400,840044,"CHECK STANDS, NOS"
8400,840045,"CAN MAKING MACHINERY, NOS"
8400,840046,"MACHINE BOLTS, NOS"
8400,840047,"AUTO WHEELS AND SHELVING, NOS"
8400,840048,"CNC ABRADER MACHINERY, NOS"
8400,840050,"MARINE HARDWARE AND PARTS, NOS"
8400,840051,"MECHANICAL APPLIANCES, NOS"
8400,840052,"ADHESIVE MAKING MACHINERY, NOS"
8400,840053,"AERIAL LIFT MACHINES, NOS"
8400,840054,"AGITATING MACHINERY, NOS"
8400,840055,"HATCHERY MACHINERY, NOS"
8400,840057,"AIR CIRCULATION MACHINE, NOS"
8400,840058,"AIR CONDITIONER MANUFACTURING MACHINERY, NOS"
8400,840060,"AIR CONDITIONING VENTS, NOS"
8400,840061,AIR PREHEATERS AND GAS COOLERS  NOS
8400,840067,"AUTOMOBILE MANUFACTURING MACHINERY, NOS"
8400,840068,"AUTO PARTS FACTORY MACHINE AND PARTS, NOS"
8400,840069,"AUTO MAINTENANCE MACHINERY, NOS"
8400,840070,"CABLE LAYING MACHINERY AND PARTS, NOS"
8400,840074,"AUTOMOTIVE TESTING MACHINERY, NOS"
8400,840077,"BARREL MAKING MACHINERY, NOS"
8400,840080,"BELT MANUFACTURING MACHINERY, NOS"
8400,840082,"COIL CUTTING MACHINERY, NOS"
8400,840083,"TESTING MACHINERY, NOS"
8400,840084,"PRESSURE BLOWER, NOS"
8400,840085,"BOOM LIFTING MACHINERY, NOS"
8400,840086,"BOTTLE FEEDER MACHINERY, NOS"
8400,840088,"BREAD MAKING MACHINE, NOS"
8400,840090,"BRICK MAKING MACHINERY, NOS"
8400,840091,"BURNER ASSEMBLY, NOS"
8400,840092,"METAL & PLASTIC BIRDFEEDERS, NOS;"
8400,840100,"BUTANE GAS CARTRIDGE, NOS"
8400,840101,"CHASSIS MANUFACTURING MACHINERY, NOS"
8400,840108,"AIR COMPRESSORS, NOS"
8400,840109,GAS COMPRESSORS  NOS
8400,840110,"PORTABLE AIR COMPRESSORS, NOS"
8400,840111,"SEPARATOR MACHINERY, NOS"
8400,840112,"CONDENSERS, NOS"
8400,840113,OIL COMPRESSOR  NOS
8400,840114,"TURBO COMPRESSORS, NOS"
8400,840116,"BUSBAR SYSTEM, NOS"
8400,840117,"DEICER, NOS"
8400,840122,"COOLING TOWERS, NOS"
8400,840123,"COPPER DRAWING MACHINE, NOS"
8400,840124,"SUB-COOLERS, NOS"
8400,840125,"SCREW PRESS MACHINERY, NOS"
8400,840126,"COPY MACHINES, NOS"
8400,840127,"USED COPY MACHINERY, NOS"
8400,840128,"GEAR GENERATING MACHINERY, NOS"
8400,840131,"COPPER TUBE MAKING MACHINERY, NOS"
8400,840137,"POWER PLANT MACHINERY, NOS"
8400,840138,"EXCAVATOR ENGINES, NOS"
8400,840139,"DIESEL ENGINE MANUFACTURING MACHINE, NOS"
8400,840141,"COTTON FIBER CONDITIONER, NOS"
8400,840144,"TURBO GENERATORS, NOS"
8400,840145,"DUST COLLECTION MACHINERY, NOS"
8400,840146,"EGG GATHERING MACHINERY, NOS"
8400,840149,"ELEVATOR PARTS, NOS"
8400,840150,"EMBROIDERY MACHINERY, NOS"
8400,840151,"KNOCK TEST ENGINE, NOS"
8400,840152,"GLASS WASHING MACHINE, NOS"
8400,840153,"GAS PETROLEUM PROCESSING PLANT MACHINERY, NOS"
8400,840155,"HOBBING MACHINERY, NOS"
8400,840156,"ENGRAVING MACHINE, NOS"
8400,840158,"EVAPORATIVE CONDENSOR, NOS"
8400,840159,"GENERATOR TESTING MACHINERY, NOS"
8400,840160,"ELECTRIC MACHINE TOOLS, NOS"
8400,840161,"TOLL BOOTH MACHINERY, NOS"
8400,840162,"ROLL FORMING MACHINERY, NOS"
8400,840163,"ROCK CRUSHING MACHINERY, NOS"
8400,840166,"GASKET CONTROL MACHINERY, NOS"
8400,840169,"MANUAL TRANSMISSION TESTER, NOS"
8400,840173,"MANUFACTURING MACHINES, NOS"
8400,840176,ROLLER MILL MACHINERY AND PARTS  NOS
8400,840180,"TV INSERTION MANUFACTURE MACHINERY, NOS"
8400,840182,"ROTARY COMPOUND LINER MACHINES, NOS"
8400,840183,"ROTARY MEDIA DRUM AND PARTS, NOS"
8400,840186,"SEMI-CONDUCTOR PLANT MACHINERY, NOS"
8400,840187,"PETROLEUM AND CHEMICAL PLANT MACHINERY, NOS"
8400,840191,"SAW MILL MACHINERY, NOS"
9020,840192,"MEASURING MACHINERY, NOS"
8400,840200,COVER STEAM DRYER AND STEAM BOILER  NOS
8400,840201,"STEEL ROLL AND FORMING SECTION MACHINERY, NOS"
8400,840202,"SEMI CONDUCTOR MACHINERY, NOS"
8400,840204,"GEOPHYSICAL MACHINERY, NOS"
8400,840205,"SERVICE STATION EQUIPMENT, NOS:"
8400,840206,"REFINERY DAMPERS, NOS"
8400,840207,"GLASS BOTTLE INSPECTION MACHINERY, NOS"
8400,840211,"MOBILE PHONE MANUFACTURING MACHINES, NOS"
8400,840212,"SEWAGE CLEANING MACHINES, NOS"
8400,840215,"METAL FORMING MACHINES, NOS"
8400,840216,"RADIAL LUBRICATION MACHINERY, NOS"
8400,840217,"SEWING MACHINES, NOS"
8400,840219,"SHOE MAKING MACHINERY, NOS"
8400,840221,"MILL MACHINERY, NOS"
8400,840222,"GRAVITY SEPARATOR, NOS"
8400,840224,"SHREDDING MACHINE, NOS"
8400,840225,"SHRINK WRAPPING MACHINE, NOS"
8400,840227,"SILK SCREEN PRESS MACHINERY, NOS"
8400,840228,"WEAVING MACHINES, NOS"
8400,840231,"MINING MACHINERY, NOS"
8400,840232,"SKID LOADERS, NOS"
8400,840233,"COILING AND SLITTING MACHINERY, NOS"
8400,840234,"SOLVENT RECOVERY SYSTEM, NOS"
8400,840235,"RUBBER MOLDING MACHINE, NOS"
8400,840236,"SPIRAL LIFT MACHINE, NOS"
8400,840237,"AEROSOL TESTING MACHINE, NOS"
8400,840239,"OFFICE MACHINES AND PARTS, NOS;"
8400,840240,"OIL BOOM, NOS"
8400,840241,"SPINDLE WEAVING MACHINE, NOS"
8400,840242,"DISPENSING MACHINERY, NOS"
8400,840243,"REFRIGERATION TESTING MACHINERY, NOS"
8400,840244,"SPORTS MAKING MACHINERY, NOS"
8400,840246,"OIL WELL DRILLING RIGS, NOS"
8400,840248,"ROBOTIC MACHINERY, NOS"
8400,840249,"PALLETIZING MACHINERY, NOS"
8400,840250,"PACKAGING MACHINERY, NOS"
8400,840251,"STEEL MAKING MACHINERY, NOS"
8400,840252,"FOOD PACKAGING MACHINERY, NOS"
8400,840253,"PAINT MAKING MACHINERY, NOS"
8400,840254,"PAINT COMPRESSOR MACHINERY, NOS"
8400,840255,"PAINT ROLLER COVER MACHINERY, NOS"
8400,840256,"PAPER MILL MACHINERY, NOS"
8400,840260,"PIPE MAKING MACHINE, NOS"
8400,840262,"OIL RECEIVING AND RELEASING PIPELINE MACHINERY, NOS"
8400,840265,"FLARE STACK MACHINE, NOS"
8400,840267,"TITANIUM TANKS AND HEAT EXCHANGERS, NOS"
8400,840269,"PHARMACEUTICAL MANUFACTURING MACHINERY, NOS"
8400,840271,"PIZZA MAKING MACHINERY, NOS"
8400,840272,"PLASTIC PRODUCTION MACHINE, NOS"
8400,840273,"PLATING MACHINERY, NOS"
8400,840274,"POLYESTER CHIP MAKING MACHINE, NOS"
8400,840275,"POLYSTYRENE FOAM BLOCKING MACHINERY, NOS"
8400,840277,"SOFT DRINK PLANT MACHINERY, NOS"
8400,840281,"ELECTRIC CONDENSER, NOS"
8400,840282,"POWDER MAKING MACHINERY, NOS"
8400,840283,"FREEZE DRYER, NOS"
8400,840288,"AIR MIXING MACHINE, PROPANE VAPORIZING MACHINE  NOS"
8400,840290,"WASTE WATER TREATMENT MACHINERY, NOS"
8400,840300,"WHEEL ALIGNMENT MACHINERY, NOS"
8400,840303,"INDUSTRIAL RUBBER HOSE REELS, NOS"
8400,840305,"GAS MANUFACTURING GENERATORS, NOS"
8400,840307,"WIRE MAKING MACHINERY, NOS"
8400,840308,"PUMP GENERATORS, NOS"
8400,840311,"INDUSTRIAL BEARING MAKING MACHINERY, NOS"
8400,840312,"WOOD CUTTING MACHINERY, NOS"
8400,840313,HEATING AND VENTILATION MACHINERY  NOS
8400,840314,"AUTOMATIC WRAPPING MACHINERY, NOS"
8400,840315,"X-RAY DEVICE MACHINERY, NOS"
8400,840316,"ZIPPER MAKING MACHINE, NOS"
8400,840318,"AIR DRYERS, NOS"
8400,840319,INDUCTION HEATING AND HANDLING MACHINERY  NOS
8400,840320,"CREDIT CARD IMPRINTERS, NOS"
8400,840321,"MOLD MAKING MACHINERY, NOS"
8400,840322,"TRANSMISSIONS, NOS"
8400,840323,"ELECTRIC REFRIGERATION MOTORS, NOS"
8400,840324,"OVENS, GAS, ELECTRIC, INDUSTRIAL, NOS"
8400,840329,"RICE CAKE MAKING MACHINES, NOS"
8400,840330,"RICE MIXING MACHINERY, NOS"
8400,840331,"RIVET MACHINERY, NOS"
8400,840334,"STEEL MILL MACHINERY, NOS"
8400,840336,"STEEL STRID CLEANING MACHINERY, NOS"
8400,840337,"SUGAR CANE PROCESSING EQUIPMENT, NOS"
8400,840338,"STRING MACHINERY, NOS"
8400,840339,"STYROFOAM MAKING MACHINERY, NOS"
8400,840341,"USED SYRINGE MANUFACTURING MACHINERY, NOS"
8400,840342,"TAPE MAKING MACHINERY, NOS"
8400,840344,"TEMPERATURE CHAMBER, NOS"
8400,840347,"MOULDING MACHINERY PARTS, NOS"
8400,840348,"TIRE TREADING MACHINERY, NOS"
8400,840351,"TOOLING MACHINERY, NOS"
8400,840352,"TRUCK MAKING MACHINERY, NOS"
8400,840353,"SHOWER FILTER, NOS"
8400,840354,"ICE MAKING MACHINERY, NOS"
8400,840356,"AIRPORT SCANNER BELT, NOS"
8400,840360,"RETURNABLE MOTOR VEHICLE RACKS, NOS"
8400,840361,"ENVIROMENTALLY CONTROLLED VENTILATION SYSTEM, NOS"
8400,840367,"GUTTER MANUFACTURING MACHINERY, NOS"
8400,840368,"HAIR PIN BENDING MACHINERY, NOS"
8400,840369,"INUSTRIAL WATER COOLERS, NOS"
8400,840370,"HARD CAPSULE MACHINERY, NOS"
8400,840372,"AUDIT BRAKE ASSEMBLY SYSTEM, NOS"
8400,840375,"HYDRAULIC PLATFORMS, NOS"
8400,840378,"LAMINATION MACHINERY, NOS"
8400,840379,"LANDSCAPING MACHINERY, NOS"
8400,840380,"LASER SYSTEM AND ACCESSORIES, NOS:"
8400,840381,"GARDENING MACHINERY, NOS"
8400,840383,"ICE CREAM MAKING MACHINERY, NOS"
8400,840400,"INJECTION MOLDING MACHINE, NOS"
8400,840403,"CERAMIC KILN, NOS"
8400,840404,"LATHE CUTTING MACHINERY, NOS"
8400,840405,"CNC LATHE MACHINERY, NOS"
8400,840406,"NON-ELECTRIC LAWN MOWERS, NOS"
8400,840407,"TURF CARE MACHINERY, NOS"
8404,840409,"FAN AND COMPRESSORS, NOS"
8400,840411,"LEATHER CUTTING MACHINERY, NOS"
8400,840415,"OIL DRILLING LIFTING MACHINE, NOS"
8400,840416,"LIQUID PETROLEUM GAS MACHINERY, NOS"
8400,840417,"LIQUID FILLING MACHINERY, NOS"
8400,840418,"MAGNETIC TAPE MAKING MACHINERY, NOS"
8400,840419,"CONTAINER LOADER, NOS"
8400,840420,"BOILER & PARTS, NOS"
8400,840424,"LUBRICATING MACHINERY, NOS"
8400,840429,"SAUNA MACHINERY, NOS"
8400,840430,"GOLF MACHINERY, NOS"
8400,840431,"TURBINES, NOS"
8400,840432,"VENTILATION TURBINE, NOS"
8400,840433,"TURBINES PARTS, NOS"
8400,840435,"POWER PLANT CONTROL PANELS, NOS"
8400,840436,"MARINE, AUTOMOTIVE, NOS:"
8400,840437,"RADAR GENERATOR, NOS"
8400,840439,"VACUUM PRESSURE IMPREGNATION MACHINE, NOS"
8400,840442,"VIBRATION MACHINERY, NOS"
8400,840443,"VIBRATION TESTING MACHINE, NOS"
8400,840444,"CLEANING OR WASHING MACHINES, NOS"
8400,840445,"AERIAL DEVICE MACHINE, NOS"
8400,840446,"COOLING MACHINERY, NOS"
8400,840447,"PALLET LOADER, NOS"
8400,840448,"DRYERS, DISHWASHERS  NOS"
8400,840449,STEAM AND VAPOR GENERATING BOILERS  NOS
8400,840450,"STEAM GENERATORS, NOS"
8400,840451,"GLASS TUBING MACHINERY AND PARTS, NOS"
8400,840452,"HOUSEHOLD LAUNDRY MACHINES, NOS"
8400,840453,"COMMERCIAL LAUNDRY MACHINES, NOS"
8400,840455,"MACHINERY ; INCLUDING SEWING MACHINE, NOS"
8400,840456,REGISTER AND GRILL FOR AIR VENTILATION FAN
8400,840500,"NITROGEN GENERATORS, NOS"
8400,840601,"STEAM TURBINES, NOS"
8400,840700,"DIESEL ENGINES, NOS"
8400,840701,"INTERNAL MARINE COMBUSTION MACHINERY, NOS"
8400,840702,"AIRCRAFT ENGINE, NOS"
8400,840703,"VESSEL ENGINES, NOS"
8400,840704,"OUTBOARD MOTORS AND PARTS, NOS"
8400,840800,"FORK LIFT ENGINES, NOS"
8400,840900,"ENGINE PARTS, NOS"
8400,840902,"AIRCRAFT ARRESTING GEAR, NOS"
8400,841000,"HYDRAULIC MACHINERY, NOS"
8400,841002,"HYDRAULIC LIFT MACHINE, NOS"
8400,841003,"HYDRAULIC VACUUM PRESSING MACHINERY, NOS"
8400,841200,"LAWNMOWER ENGINES, NOS"
8400,841201,"WIND TURBINES, NOS"
8400,841202,"HYDRAULIC POWER UNIT, NOS"
8400,841205,"WINDMILLS, NOS"
8400,841300,"WATER PUMPS, NOS"
8400,841301,"BOTTLE WASHING MACHINE, NOS"
8400,841302,"JUICE FILLING MACHINERY, NOS"
8400,841303,"FIRE FIGHTING PUMP MACHINERY, NOS"
8400,841304,FIRE PUMP MACHINE AND PARTS  NOS
8400,841305,"OIL PUMP TEST STAND SYSTEM, NOS"
8400,841306,"SPRAY PUMPS, NOS"
8400,841309,"DISPENSING PUMPS, NOS"
8400,841310,"INDUSTRIAL PUMPS, NOS"
8400,841311,"CONCRETE PUMPS, NOS"
8400,841313,"CENTRIFUGAL PUMPS, NOS"
8400,841400,"CAR AIR CONDITIONER COMPRESSORS, NOS"
8400,841401,"FAN SPARE PARTS, NOS"
8400,841402,"CEILING FAN LIGHT KITS, NOS"
8400,841403,"CEILING FANS, NOS"
8400,841404,"FAN GUARDS, NOS"
8400,841405,"ELECTIC HAND FAN, NOS"
8400,841409,"GASOLINE PUMPS, NOS"
8400,841410,"TIRE PUMP AND LIGHTER, WITHOUT GAS  NOS"
8400,841411,VACUUM PUMPS AND PARTS; NOS
8400,841412,"AXIAL COMPRESSOR, NOS"
8400,841413,"AIR CONDITIONING COMPRESSORS, NOS"
8400,841414,"REFRIGERATOR FAN BLADES, NOS"
8400,841415,"AIR HANDLING UNITS, NOS"
8400,841417,"ELECTRIC MOTOR PUMPS, NOS"
8400,841418,"FANS AND BLOWERS, NOS"
8400,841419,"INDUSTRIAL FANS, NOS"
8400,841420,"TRUCK COMPRESSORS, NOS"
8400,841421,"ELECTRICAL FAN, NOS"
8400,841422,"SNOWMOBILE ENGINE & PARTS, NOS"
8400,841500,"ELECTRIC FANS, NOS"
8400,841501,ELECTRIC HEATERS  NOS
8400,841502,"AIR CONDITIONER PARTS, NOS"
8400,841503,REFRIGERATION MACHINERY  NOS
8400,841504,"HOUSEHOLD AIR CONDITIONERS, NOS"
8400,841505,"DEHUMIDIFIERS, NOS"
8400,841507,"REFRIGERATION MACHINERY, NOS"
8400,841508,"AIR CONDITIONERS, NOS"
8415,841509,"AIR CONDITIONER AND PARTS, NOS"
8400,841600,"OIL BURNERS, NOS"
8400,841700,"INDUSTRIAL FURNACES, NOS"
8400,841701,"INDUSTRIAL MACHINERY PARTS, NOS"
8400,841703,"COMMERCIAL OVENS, NOS"
8400,841704,"NON-ELECTRIC INDUSTRIAL FURNACES AND OVENS, NOS"
8400,841705,"FURNACE AIR FILTERS, NOS"
8400,841706,"INCINERATORS, NOS"
8400,841707,"WOOD STOVES FIREPLACES, NOS"
8418,841801,"REFRIGERATORS, NOS"
8400,841802,"FREEZER, NOS"
8400,841803,"MINI-REFRIGERATORS, NOS"
8400,841805,"AIR COOLER CONDENSER, NOS"
8400,841806,"CHILLERS, NOS"
8400,841808,"COMMERCIAL AND INDUSTRIAL REFRIGERATION, NOS"
8400,841810,"AIR CURTAIN, NOS"
8400,841811,"COMMERCIAL AND INDUSTRIAL FREEZERS, NOS"
8400,841813,"DISPLAY COOLERS, NOS"
8400,841815,REFRIGERATION PARTS  NOS
8400,841816,"WATER COOLERS, NOS"
8400,841818,"INSULATED REFRIGERATION PANELS, NOS"
8400,841900,"HEAT EXCHANGERS, NOS"
8400,841901,"GAS HEATERS, NOS"
8400,841902,"CEMENT PLANT MACHINERY, NOS"
8400,841903,INDUSTRIAL DRYERS AND PARTS  NOS
8400,841904,"CONCRETE BATCHING MACHINE, NOS"
8400,841905,"STEAM CLEANING MACHINERY, NOS"
8400,841906,"HEATING CONTROL SYSTEM AND PARTS, NOS"
8400,841907,"CONCRETE MIXING MACHINE AND PARTS, NOS"
8400,841908,"WATER HEATER, NOS"
8400,841910,"INDUSTRIAL OIL HEATERL, NOS"
8400,841911,"REFRIGERATING UNITS, NOS"
8400,841912,"RICE DRYER MACHINE, NOS"
8400,841914,"HEATER PARTS, NOS"
8400,841915,"HEAT TREATMENT MACHINERY, NOS"
8400,841916,"HOUSEHOLD COOKINGWARE, NOS"
9010,841917,"MEDICAL STERILIZERS, NOS"
8400,841919,"PULP MACHINERY, NOS"
8400,841921,"COOKING, FOOD WARMER, NOS"
8400,841922,"MARINE VESSEL REFRIGERATING EQUIPMENT, NOS"
8400,841930,"CAPACITOR, NOS;"
8400,841931,"BARBEQUE SETS AND ACCESSORIES, NOS;"
8400,842100,"AIR FILTERS, NOS"
8400,842101,"WATER TREATMENT SYSTEM, NOS"
8400,842102,"OIL FILTERS, NOS"
8400,842103,"EMPTY GAS CYLINDERS, NOS"
8400,842104,"HOUSEHOLD AIR PURIFYING MACHINE, NOS"
8400,842105,"CENTRIFUGAL MACHINES, NOS"
8400,842107,"AIR CLEANERS, NOS"
8400,842108,"HOUSEHOLD FILTERS, NOS"
8400,842109,"INDUSTRIAL WATER PURIFYING MACHINES, NOS"
8400,842110,"INDUSTRIAL AIR FILTERS, NOS"
8400,842112,"WATER SOFTENING MACHINES, NOS"
8400,842113,"OIL REFINERY MACHINERY, NOS"
8400,842114,"WATER PURIFICATION MACHINES, NOS"
8400,842115,WATER FILTER AND PARTS  NOS
8400,842116,"AIR FILTRATION SYSTEMS, NOS"
8400,842117,"AIR FILTRATION MACHINERY, NOS"
8400,842118,"PETROCHEMICAL FILTERING MACHINERY, NOS"
8400,842120,"OIL PURIFYING COLUMN, NOS"
8400,842122,"WATER FILTER CARTRIDGES, NOS"
8400,842123,"REFRIGERATION OIL, NOS"
8400,842125,"GAS ENGINES, NOS"
8400,842126,"AIR PURIFICATION DRUM FILTERS, NOS"
8400,842127,"INDUSTRIAL MODULE ELEMENTS FILTER CARTRIDGES, NOS"
8400,842139,"ALUMINUM CYCLONES, NOS"
8400,842200,"FILLING MACHINERY, NOS"
8400,842201,"PACKING MACHINE, NOS"
8400,842202,SEALER MACHINERY AND PARTS  NOS
8400,842203,"CAN SEALING MACHINERY, NOS"
8400,842204,"PLASTIC BOTTLE MAKING MACHINERY, NOS"
8400,842207,"PLASTIC SHRINK WRAP IN ROLLS, NOS"
8400,842208,"CASE PACKING MACHINERY, NOS"
8400,842300,"ELECTRONIC SCALES, NOS"
8400,842301,"INDUSTRIAL SCALES, NOS"
8400,842302,"BATHROOM SCALES, NOS"
8400,842400,"FIRE EXTINGUISHER, NOS"
8400,842401,"LAWN SPRINKLER MANUFACTURING MACHINERY, NOS"
8400,842402,"BLASTING MACHINERY, NOS"
8400,842403,"LIQUID OR POWDER DISPENSERS, PROJECTORS AND SPRAYERS  NOS"
8400,842404,FIRE EXTINGUISHER AND PARTS  NOS
8400,842405,"FIRE EXTINGUISHER, EMPTY WITHOUT CHEMICAL CONTENT, NOS"
8400,842406,"AIR SPRAY GUN, NOS"
8400,842407,"IRRIGATION MACHINERY, NOS"
8400,842408,"SPRINKLER SYSTEM, NOS"
8400,842500,"HYDRAULIC JACKS, NOS"
8400,842501,"WINCH, NOS"
8400,842502,"TOWING WINCHES, NOS"
8400,842503,"HOIST MACHINERY, NOS"
8400,842504,"AUTOMOTIVE JACK, NOS"
8400,842505,"HYDRAULIC LIFTS, NOS"
8400,842601,"CRANE PARTS, NOS"
8400,842602,"TRUCK CRANE SPARE PARTS, NOS"
8400,842603,"MOBILE CRANE, NOS"
8400,842604,"SCISSOR LIFT MACHINERY, NOS"
8400,842607,"MOUNTED TRUCK CRANES, NOS"
8400,842800,"ELEVATORS, NOS"
8400,842801,"BAGGAGE HANDLING MACHINERY, NOS"
8400,842802,"ESCALATOR, NOS"
8400,842803,"FORKLIFT TRUCK CONEYOR PARTS, NOS"
8400,842804,"CONVEYOR MACHINERY, NOS"
8400,842806,"FREIGHT ELEVATORS AND PARTS, NOS"
8400,842807,"AIRPORT PASSENGER LOADING MACHINERY, NOS"
8400,842808,"AUTO LIFTS, NOS"
8400,842809,"LOADERS, NOS"
8400,842811,"LIFTING MACHINERY, NOS"
8400,842812,"FORKLIFT PARTS, NOS"
8400,842813,"AUTOMOBILE  INNER TUBE AND SPARE PARTS, NOS;"
8400,842814,"CATAPILLAR AND PARTS, NOS;"
8400,842815,"COPY MACHINE ACCESSORIES AND PARTS, NOS;"
8400,842816,"USED ENGINE, NOS;"
8400,842817,"PORTABLE GENERATORS AND PARTS, NOS;"
8400,842818,"PUMPS(POWERED), NOS;"
8400,842819,"CABLES FOR AUTOMOBILE, NOS;"
8400,842820,"STRAPPING MACHINE AND PARTS, NOS;"
8400,842821,"FOOD STEAMER, NOS;"
8400,842822,"POWER CORDS, NOS;"
8400,842823,"BARBEQUE GRILLS AND ACCESSORIES, NOS;"
8400,842824,"WATER PURIFIER, NOS;"
8400,842825,"LAWN MOWER AND PARTS, NOS;"
8400,842826,"BACK PACK BLOWER, NOS;"
8400,842827,"METER AND PARTS, NOS;"
8400,842828,"PRINTING PLATE, NOS;"
8400,842830,"CONVEYOR SYSTEM & PARTS, NOS;"
8400,842832,"WHEEL BARRON, NOS;"
8400,842834,"STABILIZER, NOS;"
8400,842836,"EXCAVATOR,PARTS NOS;"
8400,842837,"PISTON, NOS;"
8400,842838,"CYLINDER LIFT ASSEMBLIES, NOS;"
8400,842839,"USED FORKLIFT, NOS;"
8400,842840,"SCALE, NOS;"
8400,842841,"ENGINE & PARTS FOR RECREATIONAL VEHICLES, NOS;"
8400,842842,"MOLD, NOS;"
8400,842843,"FILTERS, NOS;"
8400,842844,"BANDSAW, NOS;"
8400,842845,"PUNCH PRESS, NOS;"
8400,842846,"SHEAR AND PARTS, NOS;"
8400,842847,"DIE, NOS;"
8400,842849,"BEAM WORKING, NOS;"
8400,842852,"USED CONSTRUCTION MACHINERY, NOS"
8400,842853,"TEMPERATURE GAUGE, NOS;"
8400,842854,"USED AMUSEMENT MACHINERY, NOS"
8400,842855,"GASOLINE ENGINE PRODUCTS, NOS"
8400,842856,"MACHINERY PARTS FOR SOLAR SYSTEM, NOS"
8400,842857,"ELECTRIC IN DOOR GRILL, NOS"
8400,842859,"SAUNA PARTS AND ACCESSORIES, NOS"
8400,842860,"ELECTRODE, NOS;"
8400,842861,"MACHINE PARTS & ACCESSORIES, NOS;"
8400,842862,"FIREPLACES & GRILLS, NOS;"
8400,842863,"PRODUCTION MACHINERY & EQUIPMENT, NOS;"
8400,842864,"PAPER FOR COPYING MACHINE, NOS;"
8400,842865,"STEEL/IRON MANUFACTURES,NOS"
8400,842868,"CONVEYOR COMPONENTS,NOS;"
8400,842871,"SHAFT, NOS;"
8400,842872,"AMUSEMENT MACHINE, NOS;"
8400,842873,"NATURAL GAS FUELING EQUIPMENT, NON- HAZARDOUS, NOS;"
8400,842874,"DOLLY, NOS;"
8400,842876,"COFFEE BREWING MACHINERY, NOS;"
8400,842877,"DIE CAST CARS, NOS;"
8400,842878,"LASER CUTTING MACHINE & PARTS, NOS;"
8400,842879,"PALLET, NOS;"
8400,842880,"MATERIAL HANDLING GOODS, NOS;"
8400,842881,"MECHANICAL LIFTS/GAS CYLINDERS FOR FURNITURE, NOS;"
8400,842882,"ENGINE CYLINDER LINERS, NOS;"
8400,842884,"WEIGHT SCALES, NOS;"
8400,842885,"STAMPING PRESS MACHINERY, NOS;"
8400,842900,"KD EXCAVATOR, NOS"
8400,842901,"ROLLER MACHINE, NOS"
8400,842902,BULLDOZER AND PARTS  NOS
8400,842903,"EXCAVATORS, NOS"
8400,842904,"SHOVEL LOADERS, NOS"
8400,842905,EARTH MOVING AND EXCAVATING MACHINERY PARTS  NOS
8400,842906,"DOCK LEVELERS, NOS"
8400,842907,"SELF-PROPELLED COMPACTORS, NOS"
8400,842908,"ROADBUILDING MACHINES, NOS"
8400,842909,"BULLDOZER PARTS, NOS"
8400,842910,"ROADBUILDING MACHINES, NOS:"
8400,842911,"EXCAVATING MACHINES, NOS:"
8400,842912,"TURF TRACTOR, NOS"
8400,843000,"PLASTIC COMPACTING MACHINE, NOS"
8400,843001,"SNOW PLOWS, NOS"
8400,843002,"SNOW BLOWERS, NOS"
8400,843003,"SNOW REMOVAL MACHINE, NOS"
8400,843004,"CLIMATIC TUNNEL MACHINERY, NOS"
8400,843100,"ELEVATORS CABLES, NOS"
8400,843200,"GARDEN TRACTORS, NOS"
8400,843202,"OAKWOOD PLANTERS, NOS"
8400,843203,"SEED PLANTERS, NOS"
8400,843204,"FERTILIZER SPREADER, NOS"
8400,843300,"PROCESSING MACHINERY FOR HAY CUBES, NOS"
8400,843301,BALERS FOR HAY; NOS
8400,843302,"EGG GRADING MACHINERY, NOS"
8400,843400,"DAIRY FARMING MACHINERY, NOS"
8400,843401,"MILK MAKING MACHINERY, NOS"
8400,843402,"MILKING MACHINERY, NOS"
8400,843500,"BEVERAGE DISPENSER, NOS"
8400,843600,"POULTRY INCUBATORS, NOS"
8400,843601,"POULTRY BROODER, NOS"
8400,843602,"AUTO FEEDING MACHINERY, NOS"
